card_id,disp_id,type,issued,account_id,disposition_client_id,disposition_type,client_id,birth_number,district_id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,order_id,bank_to,account_to,amount,k_symbol,account_date,account_district_id,frequency,trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account,loan_id,loan_date,loan_amount,duration,payments,status
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657456,5622,930623,VYBER,VYBER,2161,57438.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657164,5622,930627,PRIJEM,VKLAD,35233,92671.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657579,5622,930630,VYDAJ,VYBER,14.6,92927.2,SLUZBY,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,3671898,5622,930630,PRIJEM,,270.1,92941.8,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657180,5622,930702,PRIJEM,VKLAD,31304,124231.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657651,5622,930702,VYDAJ,VYBER,15700,108531.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657308,5622,930707,VYDAJ,PREVOD NA UCET,6327,102204.2,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657652,5622,930708,VYDAJ,VYBER,37500,64704.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657458,5622,930711,VYBER,VYBER,3587,61117.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657543,5622,930711,VYDAJ,VYBER,3600,57517.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657380,5622,930714,VYDAJ,PREVOD NA UCET,573,56944.2, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657236,5622,930726,VYDAJ,VYBER,6100,50844.2,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657237,5622,930728,VYDAJ,VYBER,5600,45244.2,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657167,5622,930731,PRIJEM,VKLAD,32048,77574.9,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657580,5622,930731,VYDAJ,VYBER,14.6,77560.3,SLUZBY,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,3671899,5622,930731,PRIJEM,,282.7,45526.9,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657653,5622,930806,VYDAJ,VYBER,45600,60947.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657160,5622,930806,PRIJEM,VKLAD,28987,106547.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657309,5622,930807,VYDAJ,PREVOD NA UCET,6327,34720.3,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657654,5622,930807,VYDAJ,VYBER,19900,41047.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657170,5622,930812,PRIJEM,VKLAD,31835,66555.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657455,5622,930813,VYBER,VYBER,17136,49419.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657168,5622,930814,PRIJEM,VKLAD,7101,56520.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657381,5622,930814,VYDAJ,PREVOD NA UCET,573,55947.3, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37741,ST,24175644,6327,SIPO,930208,70,POPLATEK MESICNE,1657545,5622,930819,VYDAJ,VYBER,9300,46647.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657153,5622,930208,PRIJEM,VKLAD,700,700,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657169,5622,930218,PRIJEM,VKLAD,24023,24723,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657174,5622,930219,PRIJEM,VKLAD,33410,58133,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671894,5622,930228,PRIJEM,,90.2,58223.2,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657645,5622,930310,VYDAJ,VYBER,14900,43323.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657162,5622,930324,PRIJEM,VKLAD,43050,86373.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671895,5622,930331,PRIJEM,,272.6,86645.8,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657157,5622,930405,PRIJEM,VKLAD,41016,127661.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657646,5622,930405,VYDAJ,VYBER,29500,98161.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657647,5622,930409,VYDAJ,VYBER,36800,61361.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671896,5622,930430,PRIJEM,,290,61651.8,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657163,5622,930506,PRIJEM,VKLAD,43480,105131.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657648,5622,930506,VYDAJ,VYBER,30300,74831.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657306,5622,930507,VYDAJ,PREVOD NA UCET,6327,68504.8,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657649,5622,930509,VYDAJ,VYBER,24600,43904.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657234,5622,930511,VYDAJ,VYBER,7400,36504.8,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657378,5622,930514,VYDAJ,PREVOD NA UCET,573,35931.8, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657450,5622,930515,VYBER,VYBER,12595,23336.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657171,5622,930525,PRIJEM,VKLAD,39319,62655.8,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657578,5622,930531,VYDAJ,VYBER,14.6,62836.7,SLUZBY,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671897,5622,930531,PRIJEM,,195.5,62851.3,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657307,5622,930607,VYDAJ,PREVOD NA UCET,6327,56509.7,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657650,5622,930608,VYDAJ,VYBER,17800,38709.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657489,5622,930609,VYDAJ,VYBER,12600,67172.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657181,5622,930609,PRIJEM,VKLAD,41063,79772.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657235,5622,930613,VYDAJ,VYBER,7000,60172.7,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657379,5622,930614,VYDAJ,PREVOD NA UCET,573,59599.7, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657456,5622,930623,VYBER,VYBER,2161,57438.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657164,5622,930627,PRIJEM,VKLAD,35233,92671.7,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657579,5622,930630,VYDAJ,VYBER,14.6,92927.2,SLUZBY,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671898,5622,930630,PRIJEM,,270.1,92941.8,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657180,5622,930702,PRIJEM,VKLAD,31304,124231.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657651,5622,930702,VYDAJ,VYBER,15700,108531.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657308,5622,930707,VYDAJ,PREVOD NA UCET,6327,102204.2,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657652,5622,930708,VYDAJ,VYBER,37500,64704.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657458,5622,930711,VYBER,VYBER,3587,61117.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657543,5622,930711,VYDAJ,VYBER,3600,57517.2,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657380,5622,930714,VYDAJ,PREVOD NA UCET,573,56944.2, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657236,5622,930726,VYDAJ,VYBER,6100,50844.2,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657237,5622,930728,VYDAJ,VYBER,5600,45244.2,,,0,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657167,5622,930731,PRIJEM,VKLAD,32048,77574.9,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657580,5622,930731,VYDAJ,VYBER,14.6,77560.3,SLUZBY,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,3671899,5622,930731,PRIJEM,,282.7,45526.9,UROK,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657653,5622,930806,VYDAJ,VYBER,45600,60947.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657160,5622,930806,PRIJEM,VKLAD,28987,106547.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657309,5622,930807,VYDAJ,PREVOD NA UCET,6327,34720.3,SIPO,ST,24175644,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657654,5622,930807,VYDAJ,VYBER,19900,41047.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657170,5622,930812,PRIJEM,VKLAD,31835,66555.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657455,5622,930813,VYBER,VYBER,17136,49419.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657168,5622,930814,PRIJEM,VKLAD,7101,56520.3,,,,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657381,5622,930814,VYDAJ,PREVOD NA UCET,573,55947.3, ,EF,71167778,6150,941102,83016,12,6918,A
857,6789,junior,981025 00:00:00,5622,6789,OWNER,6789,790326,57,57,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,37742,EF,71167778,573, ,930208,70,POPLATEK MESICNE,1657545,5622,930819,VYDAJ,VYBER,9300,46647.3,,,,6150,941102,83016,12,6918,A
874,7127,gold,971007 00:00:00,5891,7127,OWNER,7127,570929,3,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,38118,EF,95617645,5432.3,UVER,930125,54,POPLATEK MESICNE,1736607,5891,930125,PRIJEM,VKLAD,900,900,,,,6202,940418,65184,12,5432,A
874,7127,gold,971007 00:00:00,5891,7127,OWNER,7127,570929,3,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,38118,EF,95617645,5432.3,UVER,930125,54,POPLATEK MESICNE,1736609,5891,930212,PRIJEM,PREVOD Z UCTU,32594,33494,,CD,51054984,6202,940418,65184,12,5432,A
874,7127,gold,971007 00:00:00,5891,7127,OWNER,7127,570929,3,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,38118,EF,95617645,5432.3,UVER,930125,54,POPLATEK MESICNE,1736950,5891,930224,VYDAJ,VYBER,4500,28994,,,,6202,940418,65184,12,5432,A
874,7127,gold,971007 00:00:00,5891,7127,OWNER,7127,570929,3,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,38118,EF,95617645,5432.3,UVER,930125,54,POPLATEK MESICNE,3673340,5891,930228,PRIJEM,,21.6,29015.6,UROK,,,6202,940418,65184,12,5432,A
874,7127,gold,971007 00:00:00,5891,7127,OWNER,7127,570929,3,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,38118,EF,95617645,5432.3,UVER,930125,54,POPLATEK MESICNE,1736610,5891,930312,PRIJEM,PREVOD Z UCTU,32594,61609.6,,CD,51054984,6202,940418,65184,12,5432,A
